Exercício: 2020
Escopo: Estados/DF
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.1.2.9.00.0.0 Outras Operações de Crédito - Mercado Externo";290801035,1
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.2.0.0.00.0.0 - Alienação de Bens";3485564,34
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.2.1.0.00.0.0 - Alienação de Bens Móveis";3427788,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.2.1.3.00.0.0 Alienação de Bens Móveis e Semoventes";3427788,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.2.2.0.00.0.0 - Alienação de Bens Imóveis";57776,34
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.3.0.0.00.0.0 - Amortização de Empréstimos";109966387,39
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.3.0.0.06.0.0 - Amortização de Empréstimos Contratuais";97144303,49
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.3.0.0.07.0.0 - Amortização de Financiamentos";12822083,9
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.0.0.00.0.0 - Transferências de Capital";446616562,36
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.0.00.0.0 - Transferências da União e de suas Entidades";445256766,46
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";445256766,46
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.04.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Bloco Investimentos na Rede de Serviços Públicos de Saúde";69869891,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.04.2.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS destinados à Atenção Especializada";8210878,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.04.6.0 - Outras Transferências de Recursos do Sistema Único de Saúde ¿ SUS, não detalhadas anteriormente";61659013,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.05.0.0 Transferências de Recursos Destinados a Programas de Educação";1258833,79
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.10.0.0 Transferência de Convênios da União e de suas Entidades";322905163,67
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.10.2.0 - Transferências de Convênio da União destinadas a Programas de Educação";26010,1
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.10.5.0 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico";69510984,5
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.10.7.0 - Transferências de Convênios da União destinadas a Programas de Infraestrutura em Transporte";67200,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.10.9.0 - Outras Transferências de Convênios da União";253300969,07
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.1.8.99.0.0 Outras Transferências da União";51222878,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades";50000,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.3.8.00.0.0 Transferências dos Municípios e de suas Entidades";50000,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.3.8.10.0.0 Transferências de Convênios dos Municípios e de suas Entidades";50000,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.3.8.10.9.0 - Outras Transferências de Convênios dos Municípios";50000,00
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.4.0.00.0.0 - Transferências de Instituições Privadas";1290508,26
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.4.8.00.0.0 Transferências de Instituições Privadas - Específicas de Estados, DF e Municípios";1290508,26
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.4.8.01.0.0 - Transferências de Convênios de Instituições Privadas";1290508,26
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.5.0.00.0.0 - Transferências de Outras Instituições Públicas";19287,64
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.4.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios";19287,64
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.9.0.0.00.0.0 - Outras Receitas de Capital";421688354,52
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.9.9.0.00.0.0 - Demais Receitas de Capital";421688354,52
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"2.9.9.0.00.1.0 Demais Receitas de Capital";421688354,52
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";2563477041,45
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.0.0.0.00.0.0 - Receitas Correntes";2563477041,45
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.0.0.00.0.0 - Contribuições";2038786962,17
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.0.00.0.0 - Contribuições Sociais";2038786962,17
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.00.0.0 - Contribuição para Fundos de Assistência Médica";247195932,31
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.01.0.0 - Contribuição para Fundos de Assistência Médica - Policiais Militares";54760785,26
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.01.1.0 - Contribuição para Fundos de Assistência Médica - Policiais Militares";54760785,26
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.02.0.0 - Contribuição para Fundos de Assistência Médica - Bombeiros Militares";4531727,74
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.02.1.0 - Contribuição para Fundos de Assistência Médica - Bombeiros Militares";4531727,74
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.03.0.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";187903419,31
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.6.03.1.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";187903419,31
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e 
 Municípios";1791591029,86
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN";1745726488,03
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo";1745726488,03
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.8.07.0.0 - Contribuição Patronal para Previdência Militar de Estados e DF";45864541,83
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.2.1.8.07.1.0 - Contribuição Patronal - Militar Ativo";45864541,83
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.0.0.00.0.0 - Receita de Serviços";28768947,55
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";3820500,37
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais";3820500,37
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.3.0.00.0.0 - Serviços e Atividades Referentes à Saúde";24948447,18
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.3.8.00.0.0 - Serviços e Atividades Referentes à Saúde - Específico para Estados/DF/Municípios";24948447,18
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.3.8.01.0.0 - Serviços de Saúde - Específico para Estados/DF/Municípios";24948447,18
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.6.3.8.01.9.0 - Outros Serviços de Saúde";24948447,18
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.9.0.0.00.0.0 - Outras Receitas Correntes";495921131,73
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";134915,55
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.9.9.0.00.0.0 - Demais Receitas Correntes";495786216,18
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"7.9.9.0.99.0.0 - Outras Receitas";495786216,18
Governo do Estado da Bahia;29;BA;14873064;"Receitas Brutas Realizadas";"TOTAL DAS RECEITAS (III) = (I + II)";57034659881,58
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";5685942185,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.0.0.0.00.0.0 - Receitas Correntes";5685942185,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";3914109773,00
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.0.00.0.0 - Impostos";3914109773,00
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";3914109773,00
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";180692664,44
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";147678328,14
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";33014336,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";3733417108,56
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";3587659940,39
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.1.1.8.02.2.0 Adicional ICMS - Fundo Estadual de Combate à Pobreza";145757168,17
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.7.0.0.00.0.0 - Transferências Correntes";1771832412,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";1771832412,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";1771832412,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.7.1.8.01.0.0 Participação na Receita da União";1771832412,3
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.7.1.8.01.1.0 Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal";1736928851,89
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"1.7.1.8.01.6.0 Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";34903560,41
Governo do Estado da Bahia;29;BA;14873064;"Deduções - FUNDEB";"TOTAL DAS RECEITAS (III) = (I + II)";5685942185,3
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I)";113814623,52
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.0.0.0.00.0.0 - Receitas Correntes";70978314,00
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria";27389888,78
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.0.00.0.0 - Impostos";22306864,47
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza";19841651,59
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte";19841651,59
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho";19834699,02
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos";6952,57
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";2465212,88
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";679784,25
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";293616,87
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";386167,38
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";1785428,63
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";1756014,69
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.1.8.02.2.0 Adicional ICMS - Fundo Estadual de Combate à Pobreza";29413,94
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.0.00.0.0 - Taxas";5083024,31
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios";5083024,31
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";83301,32
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.01.1.0 - Taxa de Fiscalização de Vigilância Sanitária";3928,78
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.01.9.0 - Taxas de Inspeção, Controle e Fiscalização - Outras";79372,54
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços";4999722,99
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.02.1.0 - Taxas Judiciais";12143,58
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.02.2.0 - Taxas Extrajudiciais";4909131,14
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.1.2.8.02.9.0 - Taxas pela Prestação de Serviços - Outras";78448,27
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.0.0.00.0.0 - Contribuições";26777282,97
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.0.00.0.0 - Contribuições Sociais";26777282,97
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios";26777282,97
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN";124180,73
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo";124180,73
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.8.05.0.0 - Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF";26653102,24
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.8.05.1.0 - Contribuição do Militar Ativo";26438465,47
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.2.1.8.05.3.0 - Contribuição dos Pensionistas Militares";214636,77
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.0.0.00.0.0 - Receita Patrimonial";1739063,36
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";41269,73
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação";41269,73
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.1.0.01.1.0 - Aluguéis e Arrendamentos";41269,73
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.2.0.00.0.0 - Valores Mobiliários";1696806,13
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";1679194,93
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários";1679194,93
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.2.2.00.0.0 - Dividendos";17611,2
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.4.0.00.0.0 - Exploração de Recursos Naturais";987,5
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.4.5.00.0.0 - Exploração de Recursos Hídricos";987,5
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.3.4.5.01.0.0 - Outorga de Direitos de Uso de Recursos Hídricos";987,5
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.6.0.0.00.0.0 - Receita de Serviços";12101,76
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.6.9.0.00.0.0 - Outros Serviços";12101,76
Governo do Estado da Bahia;29;BA;14873064;"Outras Deduções da Receita";"1.6.9.0.99.0.0 - Outros Serviços";12101,76
